stage,metric,pack,layer,direction,position_group,mask_condition,scale,top_k,n,prompt_runs,main_rows,zeroing_rows,group_rows,mean,ci95_low,ci95_high,positive_frac,rank_mean
hidden_lattice,hidden_target_logit_effect,primary,12,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.20638020833333334,-0.3369140625,-0.068359375,0.28125,-2.3333333333333335
hidden_lattice,hidden_target_logit_effect,primary,12,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.177734375,-0.3024088541666667,-0.053385416666666664,0.34375,-0.010416666666666666
hidden_lattice,hidden_target_logit_effect,primary,12,restore,answer_adjacent,union_mask,1.0,,96,96,,,,-0.1906000773111979,-0.32790374755859375,-0.04822540283203125,0.3854166666666667,-134.66666666666666
hidden_lattice,hidden_target_logit_effect,primary,12,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,2.7502034505208335,2.1579996744791665,3.3355712890625,0.8645833333333334,884.1145833333334
hidden_lattice,hidden_target_logit_effect,primary,12,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.9228515625,0.5380859375,1.333984375,0.5729166666666666,37.708333333333336
hidden_lattice,hidden_target_logit_effect,primary,12,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.6676432291666666,0.3287760416666667,1.0354817708333333,0.5729166666666666,36.604166666666664
hidden_lattice,hidden_target_logit_effect,primary,12,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,2.261749267578125,1.7021484375,2.835968017578125,0.8645833333333334,545.2395833333334
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.7795003255208335,3.0629475911458335,4.510294596354167,0.875,902.84375
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.4332682291666667,0.9443359375,1.9261067708333333,0.6354166666666666,40.03125
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.3837890625,0.9176432291666666,1.8704427083333333,0.6666666666666666,39.197916666666664
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual+answer,union_mask,1.0,,96,96,,,,3.4450174967447915,2.7581685384114585,4.10357666015625,0.8541666666666666,565.6458333333334
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual_span,answer_mask,1.0,,96,96,,,,3.9373779296875,3.2350260416666665,4.6458740234375,0.8854166666666666,902.75
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual_span,shifted_mask,1.0,,96,96,,,,1.7457682291666667,1.3079427083333333,2.181640625,0.75,39.947916666666664
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual_span,shuffled_mask,1.0,,96,96,,,,1.5179036458333333,1.0751953125,1.9703776041666667,0.7083333333333334,39.072916666666664
hidden_lattice,hidden_target_logit_effect,primary,12,restore,visual_span,union_mask,1.0,,96,96,,,,3.7516581217447915,3.0598958333333335,4.418060302734375,0.8854166666666666,566.0
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,-0.19140625,-0.3359375,-0.042317708333333336,0.3125,0.07291666666666667
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.2610677083333333,-0.40625,-0.11979166666666667,0.2604166666666667,-0.21875
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.181640625,-0.3483072916666667,-0.024739583333333332,0.3229166666666667,-0.0625
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,-0.22916666666666666,-0.40625,-0.053385416666666664,0.3333333333333333,0.041666666666666664
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.123046875,-0.029296875,0.310546875,0.46875,0.052083333333333336
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.010416666666666666,-0.11848958333333333,0.14322916666666666,0.4375,-0.14583333333333334
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,-0.038411458333333336,-0.15299479166666666,0.0859375,0.3854166666666667,-0.010416666666666666
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,0.011067708333333334,-0.109375,0.14388020833333334,0.40625,-0.020833333333333332
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,2.9202473958333335,2.2900390625,3.5764973958333335,0.8125,105.6875
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.232421875,0.810546875,1.6725260416666667,0.6145833333333334,34.75
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,1.1715494791666667,0.7698567708333334,1.5777994791666667,0.6041666666666666,31.354166666666668
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual+answer,union_mask,1.0,,96,96,,,,2.64697265625,2.0543619791666665,3.2335611979166665,0.8333333333333334,87.60416666666667
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual_span,answer_mask,1.0,,96,96,,,,3.1140950520833335,2.4861653645833335,3.7395833333333335,0.8645833333333334,105.84375
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,1.3938802083333333,0.9892578125,1.8154296875,0.7083333333333334,29.9375
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,1.3430989583333333,0.9622395833333334,1.7356770833333333,0.7291666666666666,31.260416666666668
hidden_lattice,hidden_target_logit_effect,primary,13,corrupt,visual_span,union_mask,1.0,,96,96,,,,2.81103515625,2.24658203125,3.3790690104166665,0.875,96.41666666666667
hidden_lattice,hidden_target_logit_effect,primary,13,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,-0.031880696614583336,-0.16957600911458334,0.1011962890625,0.4479166666666667,-16.5
hidden_lattice,hidden_target_logit_effect,primary,13,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.15364583333333334,-0.2932942708333333,-0.009440104166666666,0.34375,2.1666666666666665
hidden_lattice,hidden_target_logit_effect,primary,13,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.062174479166666664,-0.17350260416666666,0.0439453125,0.40625,1.9375
hidden_lattice,hidden_target_logit_effect,primary,13,restore,answer_adjacent,union_mask,1.0,,96,96,,,,-0.11406453450520833,-0.27239990234375,0.04736328125,0.40625,-84.04166666666667
hidden_lattice,hidden_target_logit_effect,primary,13,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,2.4347737630208335,1.8676350911458333,3.0078125,0.84375,875.5208333333334
hidden_lattice,hidden_target_logit_effect,primary,13,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.8128255208333334,0.4840494791666667,1.1793619791666667,0.6354166666666666,37.885416666666664
hidden_lattice,hidden_target_logit_effect,primary,13,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.5478515625,0.22200520833333334,0.9052734375,0.5520833333333334,36.197916666666664
hidden_lattice,hidden_target_logit_effect,primary,13,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,1.9665018717447917,1.457061767578125,2.5114542643229165,0.8645833333333334,538.84375
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.6844482421875,2.9883219401041665,4.394612630208333,0.8541666666666666,902.6770833333334
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.5094401041666667,1.0341796875,2.0065104166666665,0.6770833333333334,40.041666666666664
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.2854817708333333,0.85546875,1.759765625,0.6458333333333334,39.177083333333336
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual+answer,union_mask,1.0,,96,96,,,,3.3480122884114585,2.675811767578125,4.035512288411458,0.8645833333333334,564.6354166666666
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual_span,answer_mask,1.0,,96,96,,,,3.8901774088541665,3.2132568359375,4.566569010416667,0.8854166666666666,902.2604166666666
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual_span,shifted_mask,1.0,,96,96,,,,1.7106119791666667,1.2613932291666667,2.1722005208333335,0.7395833333333334,40.03125
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual_span,shuffled_mask,1.0,,96,96,,,,1.5035807291666667,1.0895182291666667,1.9244791666666667,0.71875,39.03125
hidden_lattice,hidden_target_logit_effect,primary,13,restore,visual_span,union_mask,1.0,,96,96,,,,3.594757080078125,2.942474365234375,4.23541259765625,0.8958333333333334,564.7395833333334
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,-0.30859375,-0.482421875,-0.142578125,0.28125,0.0625
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.3430989583333333,-0.5227864583333334,-0.158203125,0.2604166666666667,0.10416666666666667
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.3190104166666667,-0.4967447916666667,-0.14583333333333334,0.23958333333333334,-0.020833333333333332
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,-0.3502604166666667,-0.5397135416666666,-0.16927083333333334,0.2916666666666667,0.020833333333333332
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.10807291666666667,-0.034505208333333336,0.2623697916666667,0.5,0.03125
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,-0.006510416666666667,-0.115234375,0.09049479166666667,0.4166666666666667,0.0625
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,-0.0032552083333333335,-0.12109375,0.10481770833333333,0.46875,-0.08333333333333333
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,0.057291666666666664,-0.061197916666666664,0.17903645833333334,0.4583333333333333,0.052083333333333336
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,2.4464518229166665,1.8474934895833333,3.04833984375,0.7395833333333334,80.72916666666667
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.0393880208333333,0.6233723958333334,1.44921875,0.5625,41.458333333333336
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,0.91796875,0.5406901041666666,1.2942708333333333,0.6354166666666666,17.708333333333332
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual+answer,union_mask,1.0,,96,96,,,,2.0646158854166665,1.5432942708333333,2.6134440104166665,0.7395833333333334,55.645833333333336
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual_span,answer_mask,1.0,,96,96,,,,2.67236328125,2.1066080729166665,3.2587890625,0.84375,67.11458333333333
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,1.3072916666666667,0.9404296875,1.7063802083333333,0.7916666666666666,40.916666666666664
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,1.0960286458333333,0.7711588541666666,1.4322916666666667,0.6770833333333334,20.90625
hidden_lattice,hidden_target_logit_effect,primary,14,corrupt,visual_span,union_mask,1.0,,96,96,,,,2.3707682291666665,1.875,2.888671875,0.8541666666666666,48.90625
hidden_lattice,hidden_target_logit_effect,primary,14,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,-0.08345540364583333,-0.24092610677083334,0.06746419270833333,0.4583333333333333,91.84375
hidden_lattice,hidden_target_logit_effect,primary,14,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.11328125,-0.2643229166666667,0.057942708333333336,0.375,-6.072916666666667
hidden_lattice,hidden_target_logit_effect,primary,14,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.13216145833333334,-0.2805989583333333,0.013671875,0.40625,-3.2916666666666665
hidden_lattice,hidden_target_logit_effect,primary,14,restore,answer_adjacent,union_mask,1.0,,96,96,,,,-0.08473714192708333,-0.2618204752604167,0.09535725911458333,0.4166666666666667,-4.802083333333333
hidden_lattice,hidden_target_logit_effect,primary,14,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,1.7544352213541667,1.2911783854166667,2.2567952473958335,0.8125,803.7395833333334
hidden_lattice,hidden_target_logit_effect,primary,14,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.6396484375,0.3597005208333333,0.9388020833333334,0.6875,36.395833333333336
hidden_lattice,hidden_target_logit_effect,primary,14,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.4612630208333333,0.19661458333333334,0.7425130208333334,0.6145833333333334,35.21875
hidden_lattice,hidden_target_logit_effect,primary,14,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,1.4534810384114583,1.029296875,1.916015625,0.7916666666666666,498.0416666666667
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.1099039713541665,2.4540608723958335,3.7932535807291665,0.8333333333333334,897.125
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.2386067708333333,0.7919921875,1.6988932291666667,0.6458333333333334,39.65625
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.0426432291666667,0.6162109375,1.4970703125,0.625,38.333333333333336
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual+answer,union_mask,1.0,,96,96,,,,2.8717753092447915,2.233428955078125,3.5335896809895835,0.84375,561.1979166666666
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual_span,answer_mask,1.0,,96,96,,,,3.1870524088541665,2.57275390625,3.8365478515625,0.875,894.9270833333334
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual_span,shifted_mask,1.0,,96,96,,,,1.4332682291666667,1.0299479166666667,1.8580729166666667,0.75,39.729166666666664
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual_span,shuffled_mask,1.0,,96,96,,,,1.2470703125,0.8525390625,1.6529947916666667,0.6666666666666666,38.927083333333336
hidden_lattice,hidden_target_logit_effect,primary,14,restore,visual_span,union_mask,1.0,,96,96,,,,3.1002909342447915,2.48248291015625,3.7448221842447915,0.8854166666666666,560.5416666666666
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,-0.2571614583333333,-0.4375,-0.083984375,0.3645833333333333,0.010416666666666666
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.3177083333333333,-0.515625,-0.13671875,0.3333333333333333,0.16666666666666666
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,-0.244140625,-0.4244791666666667,-0.07421875,0.34375,0.07291666666666667
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,-0.3033854166666667,-0.4973958333333333,-0.12109375,0.3125,0.020833333333333332
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.064453125,-0.06640625,0.19205729166666666,0.53125,-0.041666666666666664
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.052734375,-0.051432291666666664,0.15755208333333334,0.4791666666666667,0.07291666666666667
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,-0.049479166666666664,-0.16796875,0.06315104166666667,0.40625,0.03125
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,0.011067708333333334,-0.11067708333333333,0.12825520833333334,0.5104166666666666,-0.041666666666666664
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,2.4615885416666665,1.865234375,3.0979817708333335,0.7291666666666666,86.875
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.0667317708333333,0.6272786458333334,1.5113932291666667,0.5208333333333334,45.572916666666664
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,0.900390625,0.5260416666666666,1.2685546875,0.59375,19.1875
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual+answer,union_mask,1.0,,96,96,,,,2.0721028645833335,1.5089518229166667,2.6510416666666665,0.71875,62.90625
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual_span,answer_mask,1.0,,96,96,,,,2.5968424479166665,2.0216471354166665,3.1943359375,0.8229166666666666,66.77083333333333
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,1.3310546875,0.9635416666666666,1.71875,0.78125,42.822916666666664
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,1.0576171875,0.7490234375,1.3720703125,0.6979166666666666,19.25
hidden_lattice,hidden_target_logit_effect,primary,15,corrupt,visual_span,union_mask,1.0,,96,96,,,,2.31103515625,1.8019205729166667,2.8525390625,0.8229166666666666,57.34375
hidden_lattice,hidden_target_logit_effect,primary,15,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,0.013102213541666666,-0.13273111979166666,0.16048177083333334,0.5208333333333334,44.375
hidden_lattice,hidden_target_logit_effect,primary,15,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,-0.08235677083333333,-0.232421875,0.07389322916666667,0.3854166666666667,-3.5520833333333335
