sample_id,image_filename,condition,mask_path,seed,actual_iou_with_union,valid_iou_le_0p10,area_px,reference_union_area_px
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_10.png,3127795775,0.659699,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_11.png,3927347674,0.642696,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_12.png,2282169187,0.656041,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_13.png,3650076489,0.649044,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_14.png,3075502468,0.655829,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_15.png,3103697763,0.658062,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\random16\random_control_16.png,533934281,0.656724,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\shifted.png,,0.837812,0,180713,180713
okvqa_val_5734555,COCO_val2014_000000573455.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573455\shuffled.png,1164227584,0.651976,0,180713,180713
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_01.png,3387429041,0.438716,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_02.png,973956633,0.452688,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_03.png,1949521147,0.447788,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_04.png,756443972,0.427193,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_05.png,159415501,0.46652,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_06.png,733895525,0.415952,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_07.png,1155727585,0.398658,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_08.png,1893570932,0.449446,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_09.png,489263474,0.438825,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_10.png,19450214,0.456025,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_11.png,222493439,0.445301,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_12.png,1884524706,0.39495,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_13.png,3513114832,0.445106,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_14.png,183853604,0.408889,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_15.png,1135611264,0.432906,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\random16\random_control_16.png,893929761,0.387669,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\shifted.png,,0.683697,0,160724,160724
okvqa_val_5738235,COCO_val2014_000000573823.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000573823\shuffled.png,951316875,0.414544,0,160724,160724
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_01.png,1738491334,0.477636,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_02.png,3387163617,0.465733,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_03.png,2159669000,0.468812,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_04.png,3312743398,0.469063,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_05.png,4070243981,0.455751,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_06.png,2249997379,0.45768,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_07.png,1155438864,0.474267,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_08.png,3023719262,0.477473,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_09.png,1988302928,0.484182,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_10.png,4237693477,0.45768,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_11.png,4272510936,0.498345,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_12.png,1149297657,0.466978,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_13.png,278519256,0.493526,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_14.png,2132610138,0.462359,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_15.png,2331078015,0.475913,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\random16\random_control_16.png,2026693145,0.4726,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\shifted.png,,0.492365,0,180409,180409
okvqa_val_5759705,COCO_val2014_000000575970.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000575970\shuffled.png,3788496382,0.468704,0,180409,180409
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_01.png,2116959293,0.00833478,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_02.png,2001524740,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_03.png,4126046932,0.0340646,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_04.png,2992874164,0.00898167,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_05.png,1629132690,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_06.png,3714168478,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_07.png,1439734123,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_08.png,2571151173,0.0921858,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_09.png,539428742,0.0260972,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_10.png,3725278644,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_11.png,595154327,0.0985675,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_12.png,4170803027,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_13.png,3258130540,0.000878832,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_14.png,3879164871,0,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_15.png,2230504702,0.00955739,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\random16\random_control_16.png,4100987969,0.0245693,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\shifted.png,,0.0051127,1,49541,49541
okvqa_val_657365,COCO_val2014_000000065736.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000065736\shuffled.png,824463760,0,1,49541,49541
okvqa_val_03909,COCO_val2014_000000303024.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000303024\random16\random_control_01.png,556686008,0.120393,0,107709,107709
okvqa_val_03909,COCO_val2014_000000303024.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000303024\random16\random_control_02.png,1702570507,0.124311,0,107709,107709
okvqa_val_03909,COCO_val2014_000000303024.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000303024\random16\random_control_03.png,1592121913,0.172343,0,107709,107709
okvqa_val_03909,COCO_val2014_000000303024.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000303024\random16\random_control_04.png,2737221804,0.118532,0,107709,107709
